"","Tx","ty","Model","ParamSensitivity","ParamSpecificity","p_ty","dp_ty","FI_Tx"
"2360",67,4,"Item-level",0.7,1,0.72180504437818,0.0130806668321705,0.000960126383493586
"2361",68,0,"Item-level",0.7,1,2.0111144668194e-05,-4.36927177776954e-06,0.000929284003713017
"2362",68,1,"Item-level",0.7,1,0.00124046050589213,-0.00019710731643233,0.000929284003713017
"2363",68,2,"Item-level",0.7,1,0.0266968886656109,-0.00267665119158453,0.000929284003713017
"2364",68,3,"Item-level",0.7,1,0.237335480608672,-0.00984446861062224,0.000929284003713017
"2365",68,4,"Item-level",0.7,1,0.734707059075157,0.0127225963904169,0.000929284003713017
"2366",69,0,"Item-level",0.7,1,1.6164170723796e-05,-3.55134692009421e-06,0.000899274868701622
"2367",69,1,"Item-level",0.7,1,0.00105710359181504,-0.00017020080573619,0.000899274868701622
"2368",69,2,"Item-level",0.7,1,0.0241294235495549,-0.00246052521797257,0.000899274868701622
"2369",69,3,"Item-level",0.7,1,0.227548429428823,-0.00972617341594034,0.000899274868701622
"2370",69,4,"Item-level",0.7,1,0.747248879259083,0.0123604507865692,0.000899274868701622
"2371",70,0,"Item-level",0.7,1,1.29597722896835e-05,-2.87961354266235e-06,0.000870067094243375
"2372",70,1,"Item-level",0.7,1,0.00089893767769422,-0.000146659255046786,0.000870067094243375
"2373",70,2,"Item-level",0.7,1,0.02177140503975,-0.00225769722365921,0.000870067094243375
"2374",70,3,"Item-level",0.7,1,0.217889756167511,-0.00958800967701306,0.000870067094243375
"2375",70,4,"Item-level",0.7,1,0.759426941342755,0.0119952457692617,0.000870067094243375
"2376",71,0,"Item-level",0.7,1,1.03645362054127e-05,-2.32923506940521e-06,0.000841630742324599
"2377",71,1,"Item-level",0.7,1,0.00076278958281249,-0.00012610541552704,0.000841630742324599
"2378",71,2,"Item-level",0.7,1,0.0196097249389459,-0.00206778041427066,0.000841630742324599
"2379",71,3,"Item-level",0.7,1,0.20837844581554,-0.00943173715194416,0.000841630742324599
"2380",71,4,"Item-level",0.7,1,0.771238675126496,0.0116279522168113,0.000841630742324599
"2381",72,0,"Item-level",0.7,1,0,NA,0.00081351049015416
"2382",72,1,"Item-level",0.7,1,0.000645844918359312,-0.000108198483117027,0.00081351049015416
"2383",72,2,"Item-level",0.7,1,0.0176316821453145,-0.00189034875819765,0.00081351049015416
"2384",72,3,"Item-level",0.7,1,0.199031746569755,-0.00925906878017417,0.00081351049015416
"2385",72,4,"Item-level",0.7,1,0.782682458529569,0.0112594953861128,0.00081351049015416
"2386",73,0,"Item-level",0.7,1,0,NA,0.000786613718556811
"2387",73,1,"Item-level",0.7,1,0.000545613033087562,-9.26313349597821e-05,0.000786613718556811
"2388",73,2,"Item-level",0.7,1,0.0158250179182757,-0.00172494480721205,0.000786613718556811
"2389",73,3,"Item-level",0.7,1,0.189865219188602,-0.00907166574085442,0.000786613718556811
"2390",73,4,"Item-level",0.7,1,0.793757571704163,0.010890754425836,0.000786613718556811
"2391",74,0,"Item-level",0.7,1,0,NA,0.000760394914923077
"2392",74,1,"Item-level",0.7,1,0.000459894668468521,-7.91278760519242e-05,0.000760394914923077
"2393",74,2,"Item-level",0.7,1,0.0141779436852277,-0.0015710867992414,0.000760394914923077
"2394",74,3,"Item-level",0.7,1,0.180892790901971,-0.00887113327712648,0.000760394914923077
"2395",74,4,"Item-level",0.7,1,0.804464150785832,0.0105225621326849,0.000760394914923077
"2396",75,0,"Item-level",0.7,1,0,NA,0.000734833063580393
"2397",75,1,"Item-level",0.7,1,0.00038675220749213,-6.74405068010842e-05,0.000734833063580393
"2398",75,2,"Item-level",0.7,1,0.0126791620910555,-0.00142827507556028,0.000734833063580393
"2399",75,3,"Item-level",0.7,1,0.172126813135619,-0.00865901723385508,0.000734833063580393
"2400",75,4,"Item-level",0.7,1,0.814803141513239,0.0101557049301822,0.000734833063580393
"2401",76,0,"Item-level",0.7,1,0,NA,0.000709908162777212
"2402",76,1,"Item-level",0.7,1,0.000324482392216006,-5.7347718977649e-05,0.000709908162777212
"2403",76,2,"Item-level",0.7,1,0.0113178819591324,-0.00129599784637987,0.000709908162777212
"2404",76,3,"Item-level",0.7,1,0.163578122362554,-0.00843680125726003,0.000709908162777212
"2405",76,4,"Item-level",0.7,1,0.82477625292975,0.00979092305017509,0.000709908162777212
"2406",77,0,"Item-level",0.7,1,0,NA,0.000685601192411643
"2407",77,1,"Item-level",0.7,1,0.000271591379081614,-4.86518248175738e-05,0.000685601192411643
"2408",77,2,"Item-level",0.7,1,0.0100838277979382,-0.00117373633998894,0.000685601192411643
"2409",77,3,"Item-level",0.7,1,0.15525610344514,-0.00820590460606276,0.000685601192411643
"2410",77,4,"Item-level",0.7,1,0.834385911359687,0.00942891089804272,0.000685601192411643
"2411",78,0,"Item-level",0.7,1,0,NA,0.000661894081003484
"2412",78,1,"Item-level",0.7,1,0.000226771997448507,-4.11768217160735e-05,0.000661894081003484
"2413",78,2,"Item-level",0.7,1,0.00896724445182637,-0.00106096937128949,0.000661894081003484
"2414",78,3,"Item-level",0.7,1,0.147168754880543,-0.00796768052514807,0.000661894081003484
"2415",78,4,"Item-level",0.7,1,0.843635214834248,0.0090703175833832,0.000661894081003484
"2416",79,0,"Item-level",0.7,1,0,NA,0.000638769672243044
"2417",79,1,"Item-level",0.7,1,0.000188883075362758,-3.47663930036627e-05,0.000638769672243044
"2418",79,2,"Item-level",0.7,1,0.00795889745852347,-0.000957177365845303,0.000638769672243044
"2419",79,3,"Item-level",0.7,1,0.13932275541126,-0.00772341513433423,0.000638769672243044
"2420",79,4,"Item-level",0.7,1,0.852527888123398,0.00871574759880954,0.000638769672243044
"2421",80,0,"Item-level",0.7,1,0,NA,0.000616211691407154
"2422",80,1,"Item-level",0.7,1,0.000156930696919178,-2.92820436744432e-05,0.000616211691407154
"2423",80,2,"Item-level",0.7,1,0.00705006963979008,-0.000861845875477115,0.000616211691407154
"2424",80,3,"Item-level",0.7,1,0.131723531508325,-0.00747432678657627,0.000616211691407154
"2425",80,4,"Item-level",0.7,1,0.861068238513803,0.00836576163033179,0.000616211691407154
"2426",81,0,"Item-level",0.7,1,0,NA,0.000594204711890136
"2427",81,1,"Item-level",0.7,1,0.000130051257396637,-2.46013686039366e-05,0.000594204711890136
"2428",81,2,"Item-level",0.7,1,0.00623255441583612,-0.000774468621045394,0.000594204711890136
"2429",81,3,"Item-level",0.7,1,0.124375325279852,-0.00722156585177911,0.000594204711890136
"2430",81,4,"Item-level",0.7,1,0.869261112456453,0.00802087748366167,0.000594204711890136
"2431",82,0,"Item-level",0.7,1,0,NA,0.000572734122061594
"2432",82,1,"Item-level",0.7,1,0.000107496185367558,-2.06164497157658e-05,0.000572734122061594
"2433",82,2,"Item-level",0.7,1,0.00549864629875861,-0.000694550097413872,0.000572734122061594
"2434",82,3,"Item-level",0.7,1,0.117281262400746,-0.00696621488435746,0.000572734122061594
"2435",82,4,"Item-level",0.7,1,0.877111853192095,0.00768157111165803,0.000572734122061594
"2436",83,0,"Item-level",0.7,1,0,NA,0.000551786092626652
"2437",83,1,"Item-level",0.7,1,8.86182049672917e-05,-1.72323777014624e-05,0.000551786092626652
"2438",83,2,"Item-level",0.7,1,0.00484112898565522,-0.000621607774714438,0.000551786092626652
"2439",83,3,"Item-level",0.7,1,0.110443419699452,-0.00670928913465898,0.000551786092626652
"2440",83,4,"Item-level",0.7,1,0.88462625944907,0.00734827772895507,0.000551786092626652
"2441",84,0,"Item-level",0.7,1,0,NA,0.000531347544637254
"2442",84,1,"Item-level",0.7,1,7.28590162509067e-05,-1.43658932378291e-05,0.000531347544637254
"2443",84,2,"Item-level",0.7,1,0.00425326143849765,-0.00055517392899284,0.000531347544637254
"2444",84,3,"Item-level",0.7,1,0.103862892077282,-0.00645173736646023,0.000531347544637254
"2445",84,4,"Item-level",0.7,1,0.891810545293782,0.00702139300071206,0.000531347544637254
"2446",85,0,"Item-level",0.7,1,0,NA,0.000511456120706527
"2447",85,1,"Item-level",0.7,1,5.97382768783908e-05,-1.2304430799529e-05,0.000511456120706527
"2448",85,2,"Item-level",0.7,1,0.00372876230532806,-0.000494256701154299,0.000511456120706527
"2449",85,3,"Item-level",0.7,1,0.0975398584721419,-0.00619480323344041,0.000511456120706527
"2450",85,4,"Item-level",0.7,1,0.898671301201893,0.00670136436539423,0.000511456120706527
"2451",86,0,"Item-level",0.7,1,0,NA,0.000491989267392701
"2452",86,1,"Item-level",0.7,1,4.88437740996603e-05,-1.01828600341993e-05,0.000491989267392701
"2453",86,2,"Item-level",0.7,1,0.0032617930061122,-0.000439624463504992,0.000491989267392701
"2454",86,3,"Item-level",0.7,1,0.0914736466134043,-0.00593850448184947,0.000491989267392701
"2455",86,4,"Item-level",0.7,1,0.905215456406237,0.00638831180538866,0.000491989267392701
"2456",87,0,"Item-level",0.7,1,0,NA,0.000472999126907502
"2457",87,1,"Item-level",0.7,1,3.982268202103e-05,-8.40458009030415e-06,0.000472999126907502
"2458",87,2,"Item-level",0.7,1,0.00284693977668212,-0.000390173530830249,0.000472999126907502
"2459",87,3,"Item-level",0.7,1,0.0856627963471406,-0.00568405660929462,0.000472999126907502
"2460",87,4,"Item-level",0.7,1,0.911450242566614,0.00608263472021517,0.000472999126907502
"2461",88,0,"Item-level",0.7,1,0,NA,0.0004544748631562
"2462",88,1,"Item-level",0.7,1,3.23738053098335e-05,-6.91791250841729e-06,0.0004544748631562
"2463",88,2,"Item-level",0.7,1,0.00247919493573478,-0.000345512815998134,0.0004544748631562
"2464",88,3,"Item-level",0.7,1,0.0801051213415301,-0.00543215190195634,0.0004544748631562
"2465",88,4,"Item-level",0.7,1,0.917383158796306,0.00578458263046289,0.0004544748631562
"2466",89,0,"Item-level",0.7,1,0,NA,0.000437716204771449
"2467",89,1,"Item-level",0.7,1,2.62407167351445e-05,0,0.000437716204771449
"2468",89,2,"Item-level",0.7,1,0.00215393761285928,-0.000322304642982057,0.000437716204771449
"2469",89,3,"Item-level",0.7,1,0.0747977690108463,-0.00516638936029212,0.000437716204771449
"2470",89,4,"Item-level",0.7,1,0.923021938070685,0.00548869400327417,0.000437716204771449
"2471",90,0,"Item-level",0.7,1,0,NA,0.000419864790391492
"2472",90,1,"Item-level",0.7,1,2.12057021675574e-05,0,0.000419864790391492
"2473",90,2,"Item-level",0.7,1,0.00186691415007196,-0.000283032895176646,0.000419864790391492
"2474",90,3,"Item-level",0.7,1,0.0697372785227404,-0.00492450882174723,0.000419864790391492
"2475",90,4,"Item-level",0.7,1,0.928374515034732,0.00520754171692388,0.000419864790391492
"2476",91,0,"Item-level",0.7,1,0,NA,0.000402488489738597
"2477",91,1,"Item-level",0.7,1,1.708443280154e-05,0,0.000402488489738597
"2478",91,2,"Item-level",0.7,1,0.00161421836537879,-0.000248018088255032,0.000402488489738597
"2479",91,3,"Item-level",0.7,1,0.064919636778316,-0.0046863780690388,0.000402488489738597
"2480",91,4,"Item-level",0.7,1,0.933448995218155,0.00493439615729383,0.000402488489738597
"2481",92,0,"Item-level",0.7,1,0,NA,0.000385573142631423
"2482",92,1,"Item-level",0.7,1,1.37212903636109e-05,0,0.000385573142631423
"2483",92,2,"Item-level",0.7,1,0.00139227184443843,-0.000216860329694742,0.000385573142631423
"2484",92,3,"Item-level",0.7,1,0.0603403322771686,-0.00445255196374968,0.000385573142631423
"2485",92,4,"Item-level",0.7,1,0.938253625659464,0.00466941229344442,0.000385573142631423
"2486",93,0,"Item-level",0.7,1,0,NA,0.000400670370374518
"2487",93,1,"Item-level",0.7,1,1.09852768835452e-05,0,0.000400670370374518
"2488",93,2,"Item-level",0.7,1,0.00119780440545764,0,0.000400670370374518
"2489",93,3,"Item-level",0.7,1,0.0559944068002294,-0.00460190482141001,0.000400670370374518
"2490",93,4,"Item-level",0.7,1,0.942796766933953,0.00460190482141001,0.000400670370374518
"2491",94,0,"Item-level",0.7,1,0,NA,0.000381046028438938
"2492",94,1,"Item-level",0.7,1,0,NA,0.000381046028438938
"2493",94,2,"Item-level",0.7,1,0.00102783486300368,0,0.000381046028438938
"2494",94,3,"Item-level",0.7,1,0.051876504862585,-0.00432906591690082,0.000381046028438938
"2495",94,4,"Item-level",0.7,1,0.947086866574302,0.00432906591690082,0.000381046028438938
"2496",95,0,"Item-level",0.7,1,0,NA,0.00036221185681938
"2497",95,1,"Item-level",0.7,1,0,NA,0.00036221185681938
"2498",95,2,"Item-level",0.7,1,0.00087965219841162,0,0.00036221185681938
"2499",95,3,"Item-level",0.7,1,0.0479809209057518,-0.00406751098614999,0.00036221185681938
"2500",95,4,"Item-level",0.7,1,0.951132433867228,0.00406751098614999,0.00036221185681938
"2501",96,0,"Item-level",0.7,1,0,NA,0.000344126217299475
"2502",96,1,"Item-level",0.7,1,0,NA,0.000344126217299475
"2503",96,2,"Item-level",0.7,1,0.000750797227870974,0,0.000344126217299475
"2504",96,3,"Item-level",0.7,1,0.0443016442146857,-0.00381699510569641,0.000344126217299475
"2505",96,4,"Item-level",0.7,1,0.954942016004788,0.00381699510569641,0.000344126217299475
"2506",97,0,"Item-level",0.7,1,0,NA,0
"2507",97,1,"Item-level",0.7,1,0,NA,0
"2508",97,2,"Item-level",0.7,1,0.000639044844044026,0,0
"2509",97,3,"Item-level",0.7,1,0.0408324015591293,0,0
"2510",97,4,"Item-level",0.7,1,0.958524175564609,0,0
"2511",98,0,"Item-level",0.7,1,0,NA,0
"2512",98,1,"Item-level",0.7,1,0,NA,0
"2513",98,2,"Item-level",0.7,1,0.000542386893145176,0,0
"2514",98,3,"Item-level",0.7,1,0.0375666975717375,0,0
"2515",98,4,"Item-level",0.7,1,0.961887469289515,0,0
"2516",99,0,"Item-level",0.7,1,0,NA,0
"2517",99,1,"Item-level",0.7,1,0,NA,0
"2518",99,2,"Item-level",0.7,1,0.000459015736738117,0,0
"2519",99,3,"Item-level",0.7,1,0.0344978528867639,0,0
"2520",99,4,"Item-level",0.7,1,0.965040428133827,0,0
"2521",100,0,"Item-level",0.7,1,0,NA,0
"2522",100,1,"Item-level",0.7,1,0,NA,0
"2523",100,2,"Item-level",0.7,1,0.0003873085360326,0,0
"2524",100,3,"Item-level",0.7,1,0.0316190400733116,0,0
"2525",100,4,"Item-level",0.7,1,0.967991538540672,0,0
"2526",0,0,"Item-level",0.7,0.8,0.0281474976710656,-0.00488090228293429,0.00458611983554946
"2527",0,1,"Item-level",0.7,0.8,0.162287916259738,-0.0154282110137039,0.00458611983554946
"2528",0,2,"Item-level",0.7,0.8,0.350884225194394,-0.00792848485788346,0.00458611983554946
"2529",0,3,"Item-level",0.7,0.8,0.337177810147737,0.0151226279426976,0.00458611983554946
"2530",0,4,"Item-level",0.7,0.8,0.121502550727065,0.0131149702118245,0.00458611983554946
"2531",1,0,"Item-level",0.7,0.8,0.0253327479039591,-0.00273210969204798,0.0017319419221204
"2532",1,1,"Item-level",0.7,0.8,0.152931072307362,-0.00923864748406865,0.0017319419221204
"2533",1,2,"Item-level",0.7,0.8,0.345511607654189,-0.00551933209227976,0.0017319419221204
"2534",1,3,"Item-level",0.7,0.8,0.346292576153832,0.00897042605768048,0.0017319419221204
"2535",1,4,"Item-level",0.7,0.8,0.129931995980658,0.00851966321071567,0.0017319419221204
"2536",2,0,"Item-level",0.7,0.8,0.0227845464102512,-0.00242498001227552,0.00167086996280801
"2537",2,1,"Item-level",0.7,0.8,0.143939691026731,-0.0088064965468234,0.00167086996280801
"2538",2,2,"Item-level",0.7,0.8,0.339667564579573,-0.00606092707742356,0.00167086996280801
"2539",2,3,"Item-level",0.7,0.8,0.354963369695468,0.00844087751956781,0.00167086996280801
"2540",2,4,"Item-level",0.7,0.8,0.138644828287977,0.00885152611695444,0.00167086996280801
"2541",3,0,"Item-level",0.7,0.8,0.0204790942369641,-0.00219157709718462,0.00162478942818685
"2542",3,1,"Item-level",0.7,0.8,0.135317663652882,-0.00843663499286377,0.00162478942818685
"2543",3,2,"Item-level",0.7,0.8,0.333398104295018,-0.00646709150386599,0.00162478942818685
"2544",3,3,"Item-level",0.7,0.8,0.36317180136377,0.00797166359810133,0.00162478942818685
"2545",3,4,"Item-level",0.7,0.8,0.147633336451365,0.00912363999581305,0.00162478942818685
"2546",4,0,"Item-level",0.7,0.8,0.0183945859001114,-0.00198084079089527,0.00158066503941606
"2547",4,1,"Item-level",0.7,0.8,0.127066202269052,-0.00806636735493168,0.00158066503941606
"2548",4,2,"Item-level",0.7,0.8,0.326748053766553,-0.00682573905351433,0.00158066503941606
"2549",4,3,"Item-level",0.7,0.8,0.370901971801278,0.00748634991753296,0.00158066503941606
"2550",4,4,"Item-level",0.7,0.8,0.156889186263007,0.00938659728180832,0.00158066503941606
"2551",5,0,"Item-level",0.7,0.8,0.0165110536449466,-0.00178927004900487,0.00153830092325416
"2552",5,1,"Item-level",0.7,0.8,0.119184186998817,-0.00769818423010769,0.00153830092325416
"2553",5,2,"Item-level",0.7,0.8,0.319760880057961,-0.00714161701371506,0.00153830092325416
"2554",5,3,"Item-level",0.7,0.8,0.378140410172893,0.0069886753112356,0.00153830092325416
"2555",5,4,"Item-level",0.7,0.8,0.166403469125383,0.00964039598159181,0.00153830092325416
"2556",6,0,"Item-level",0.7,0.8,0.0148102229768309,-0.00161517518433331,0.00149758888710059
"2557",6,1,"Item-level",0.7,0.8,0.111668480815549,-0.00733404366827719,0.00149758888710059
"2558",6,2,"Item-level",0.7,0.8,0.312478542720173,-0.00741633432552367,0.00149758888710059
"2559",6,3,"Item-level",0.7,0.8,0.384876002835132,0.00648103888351995,0.00149758888710059
"2560",6,4,"Item-level",0.7,0.8,0.176166750652315,0.00988451429461421,0.00149758888710059
"2561",7,0,"Item-level",0.7,0.8,0.0132753787133736,-0.00145705809801625,0.00145842994513121
"2562",7,1,"Item-level",0.7,0.8,0.104514214459857,-0.00697555024950444,0.00145842994513121
"2563",7,2,"Item-level",0.7,0.8,0.304941374119405,-0.00765156658472231,0.00145842994513121
"2564",7,3,"Item-level",0.7,0.8,0.391099913718378,0.00596567692627978,0.00145842994513121
"2565",7,4,"Item-level",0.7,0.8,0.186169118988986,0.0101184980059632,0.00145842994513121
"2566",8,0,"Item-level",0.7,0.8,0.0118912408537803,-0.00131354248097867,0.00142073297582105
"2567",8,1,"Item-level",0.7,0.8,0.0977150437917764,-0.00662405906860224,0.00142073297582105
"2568",8,2,"Item-level",0.7,0.8,0.297187984930462,-0.0078490747584457,0.00142073297582105
"2569",8,3,"Item-level",0.7,0.8,0.396805497806912,0.00544473517751095,0.00142073297582105
"2570",8,4,"Item-level",0.7,0.8,0.19640023261707,0.0103419411305157,0.00142073297582105
"2571",9,0,"Item-level",0.7,0.8,0.0106438496042257,-0.00118336271568516,0.00138441394350724
"2572",9,1,"Item-level",0.7,0.8,0.0912633817494323,-0.00628070502927504,0.00138441394350724
"2573",9,2,"Item-level",0.7,0.8,0.289255192227737,-0.00801068145904088,0.00138441394350724
"2574",9,3,"Item-level",0.7,0.8,0.401988208979416,0.00492026485846268,0.00138441394350724
"2575",9,4,"Item-level",0.7,0.8,0.206849367439189,0.0105544843455384,0.00138441394350724
"2576",10,0,"Item-level",0.7,0.8,0.00952045893856623,-0.00106535555632333,0.00134939521530284
"2577",10,1,"Item-level",0.7,0.8,0.0851506069396972,-0.00594642547832834,0.00134939521530284
"2578",10,2,"Item-level",0.7,0.8,0.28117796780301,-0.00813825162355522,0.00134939521530284
"2579",10,3,"Item-level",0.7,0.8,0.40664550335842,0.00439421865597944,0.00134939521530284
"2580",10,4,"Item-level",0.7,0.8,0.217505462960307,0.0107558140022274,0.00134939521530284
"2581",11,0,"Item-level",0.7,0.8,0.00850943811201607,-0.00095845245200434,0.00131560495693701
"2582",11,1,"Item-level",0.7,0.8,0.0793672507494052,-0.00562198079419955,0.00131560495693701
"2583",11,2,"Item-level",0.7,0.8,0.272989404521061,-0.00823367550106183,0.00131560495693701
"2584",11,3,"Item-level",0.7,0.8,0.410776739210594,0.00386844775555704,0.00131560495693701
"2585",11,4,"Item-level",0.7,0.8,0.228357167406924,0.0109456609917087,0.00131560495693701
"2586",12,0,"Item-level",0.7,0.8,0.00760018058155969,-0.00086167240150743,0.00128297659685392
"2587",12,1,"Item-level",0.7,0.8,0.0739031647357516,-0.00530797326979392,0.00128297659685392
"2588",12,2,"Item-level",0.7,0.8,0.264720698695833,-0.00829885358590475,0.00128297659685392
"2589",12,3,"Item-level",0.7,0.8,0.414383074341936,0.00334469977529704,0.00128297659685392
"2590",12,4,"Item-level",0.7,0.8,0.239392881644919,0.0111237994819091,0.00128297659685392
"2591",13,0,"Item-level",0.7,0.8,0.00678301982100851,-0.000774115303766468,0.00125144834956988
"2592",13,1,"Item-level",0.7,0.8,0.0687476699330159,-0.00500486441637469,0.00125144834956988
"2593",13,2,"Item-level",0.7,0.8,0.25640114663056,-0.00833568333128265,0.00125144834956988
"2594",13,3,"Item-level",0.7,0.8,0.417467361836562,0.00282461750671142,0.00125144834956988
"2595",13,4,"Item-level",0.7,0.8,0.250600801778854,0.0112900455447124,0.00125144834956988
"2596",14,0,"Item-level",0.7,0.8,0.00604915155086578,-0.000694955772717702,0.00122096279066136
"2597",14,1,"Item-level",0.7,0.8,0.0638896895982536,-0.00471299079981155,0.00122096279066136
"2598",14,2,"Item-level",0.7,0.8,0.248058153615178,-0.00834604749735554,0.00122096279066136
"2599",14,3,"Item-level",0.7,0.8,0.420034044905741,0.00230973837906666,0.00122096279066136
"2600",14,4,"Item-level",0.7,0.8,0.261968960329962,0.0114442556908181,0.00122096279066136
"2601",15,0,"Item-level",0.7,0.8,0.00539056193353533,-0.000623437386983453,0.00119146647686889
"2602",15,1,"Item-level",0.7,0.8,0.059317866810802,-0.00443257851350265,0.00119146647686889
"2603",15,2,"Item-level",0.7,0.8,0.239717253815655,-0.00833180399803761,0.00119146647686889
"2604",15,3,"Item-level",0.7,0.8,0.422089051530168,0.00180149457044862,0.00119146647686889
"2605",15,4,"Item-level",0.7,0.8,0.27348526590984,0.0115863253280751,0.00119146647686889
"2606",16,0,"Item-level",0.7,0.8,0.00479996131308977,-0.00055886734655835,0.00116290960573806
"2607",16,1,"Item-level",0.7,0.8,0.0550206682394348,-0.00416375638591589,0.00116290960573806
"2608",16,2,"Item-level",0.7,0.8,0.231402139620068,-0.00829477711939691,0.00116290960573806
"2609",16,3,"Item-level",0.7,0.8,0.423639689506536,0.00130121369397105,0.00116290960573806
"2610",16,4,"Item-level",0.7,0.8,0.285137541320871,0.0117161871579001,0.00116290960573806
"2611",17,0,"Item-level",0.7,0.8,0.00427072310584903,-0.000500611510267177,0.00113524571002303
"2612",17,1,"Item-level",0.7,0.8,0.0509864752961423,-0.00390656801467525,0.00113524571002303
"2613",17,2,"Item-level",0.7,0.8,0.223134699130425,-0.0082367499912491,0.00113524571002303
"2614",17,3,"Item-level",0.7,0.8,0.424694542440846,0.00081011999301554,0.00113524571002303
"2615",17,4,"Item-level",0.7,0.8,0.296913560026738,0.011833809523176,0.00113524571002303
"2616",18,0,"Item-level",0.7,0.8,0.00379682747347177,-0.000448089789283437,0.00110843138271205
"2617",18,1,"Item-level",0.7,0.8,0.0472036638063981,-0.00366098271341389,0.00110843138271205
"2618",18,2,"Item-level",0.7,0.8,0.214935060602619,-0.00815945820137078,0.00110843138271205
"2619",18,3,"Item-level",0.7,0.8,0.425263367164871,0.0003293359843267,0.00110843138271205
"2620",18,4,"Item-level",0.7,0.8,0.30880108095264,0.0119391947197414,0.00110843138271205
"2621",19,0,"Item-level",0.7,0.8,0.00337280943425028,-0.000400771873440581,0.00108242602912193
"2622",19,1,"Item-level",0.7,0.8,0.0436606732422829,-0.00342690545220882,0.00108242602912193
"2623",19,2,"Item-level",0.7,0.8,0.206821642744053,-0.00806458444937019,0.00108242602912193
"2624",19,3,"Item-level",0.7,0.8,0.425356992996703,-0.000140115507730625,0.00108242602912193
"2625",19,4,"Item-level",0.7,0.8,0.320787881582711,0.0120323772827502,0.00108242602912193
"2626",20,0,"Item-level",0.7,0.8,0.00299371109087934,-0.00035817326843611,0.00105719164295688
"2627",20,1,"Item-level",0.7,0.8,0.0403460664866613,-0.00320418586730751,0.00105719164295688
"2628",20,2,"Item-level",0.7,0.8,0.198811209877862,-0.00795375414439378,0.00105719164295688
"2629",20,3,"Item-level",0.7,0.8,0.424987223208765,-0.000597308977750708,0.00105719164295688
"2630",20,4,"Item-level",0.7,0.8,0.332861789335833,0.0121134222578881,0.00105719164295688
"2631",21,0,"Item-level",0.7,0.8,0.00265503767421012,-0.000319851623324536,0.00103269260364556
"2632",21,1,"Item-level",0.7,0.8,0.0372485810232313,-0.00299262641101189,0.00103269260364556
"2633",21,2,"Item-level",0.7,0.8,0.190918931074797,-0.00782853185749796,0.00103269260364556
"2634",21,3,"Item-level",0.7,0.8,0.424166739018465,-0.00104141357490411,0.00103269260364556
"2635",21,4,"Item-level",0.7,0.8,0.345010711209296,0.0121824234667385,0.00103269260364556
"2636",22,0,"Item-level",0.7,0.8,0.00235271712249089,-0.000285403328925524,0.00100889549261395
"2637",22,1,"Item-level",0.7,0.8,0.0343571723788332,-0.00279198970803234,0.00100889549261395
"2638",22,2,"Item-level",0.7,0.8,0.183158442440309,-0.00769041854595158,0.00100889549261395
"2639",22,3,"Item-level",0.7,0.8,0.42290900637074,-0.00147169019166507,0.00100889549261395
"2640",22,4,"Item-level",0.7,0.8,0.357222661687627,0.0122395017745745,0.00100889549261395
"2641",23,0,"Item-level",0.7,0.8,0.00208306293437272,-0.000254460368935276,0.000985768926433752
"2642",23,1,"Item-level",0.7,0.8,0.0316610505801165,-0.00260200518028462,0.000985768926433752
"2643",23,2,"Item-level",0.7,0.8,0.175541911823319,-0.00754084947261509,0.000985768926433752
"2644",23,3,"Item-level",0.7,0.8,0.421228185737654,-0.00188748834618354,0.000985768926433752
"2645",23,4,"Item-level",0.7,0.8,0.369485788924537,0.0122848033680185,0.000985768926433752
"2646",24,0,"Item-level",0.7,0.8,0.00184274005162964,-0.000226687406633473,0.000963283405058112
"2647",24,1,"Item-level",0.7,0.8,0.0291497103269568,-0.00242237499804676,0.000963283405058112
"2648",24,2,"Item-level",0.7,0.8,0.168080105288318,-0.0073811927492406,0.000963283405058112
"2649",24,3,"Item-level",0.7,0.8,0.41913904512378,-0.00228824289542212,0.000963283405058112
"2650",24,4,"Item-level",0.7,0.8,0.381788399209316,0.0123184980493429,0.000963283405058112
"2651",25,0,"Item-level",0.7,0.8,0.00162873354410841,-0.000201779091118646,0.000941411173554026
"2652",25,1,"Item-level",0.7,0.8,0.0268129555288323,-0.0022527794115245,0.000941411173554026
"2653",25,2,"Item-level",0.7,0.8,0.160782454759706,-0.00721274843776011,0.000941411173554026
"2654",25,3,"Item-level",0.7,0.8,0.416656876428486,-0.00267347061291778,0.000941411173554026
"2655",25,4,"Item-level",0.7,0.8,0.394118979738868,0.012340777553321,0.000941411173554026
"2656",26,0,"Item-level",0.7,0.8,0.00143831988500067,-0.000179457567992669,0.00092012609594675
"2657",26,1,"Item-level",0.7,0.8,0.0246409187982608,-0.00209288151325339,0.00092012609594675
"2658",26,2,"Item-level",0.7,0.8,0.153657126311344,-0.00703674814866519,0.00092012609594675
"2659",26,3,"Item-level",0.7,0.8,0.413797415285084,-0.00304276666208613,0.00092012609594675
"2660",26,4,"Item-level",0.7,0.8,0.406466219720311,0.0123518538919974,0.00092012609594675
"2661",27,0,"Item-level",0.7,0.8,0.00126904061913985,-0.00015947018034737,0.000899403539944253
"2662",27,1,"Item-level",0.7,0.8,0.0226240764467232,-0.00194233147833784,0.000899403539944253
"2663",27,2,"Item-level",0.7,0.8,0.146711088633003,-0.0068543550802199,0.000899403539944253
"2664",27,3,"Item-level",0.7,0.8,0.410576764467406,-0.00339580099313329,0.000899403539944253
